trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,duration_hours,price,is_weekend_checkin,season,hotel_brand,hotel_city,log_price
554632-e1efbe6f300d436199c9505e77b6f75c,Radisson  - denver,1,1,2023-04-09 11:00:00.000,2023-04-10 11:00:00,102,24.0,102,1,Spring,Radisson ,Denver,4.634728988229636
530719-af6ac6dbd9eb468bb784eaa07a8b5309,Conrad  - hamilton,3,1,2023-02-11 16:39:08.190,2023-02-14 11:00:00,108,66.347725,324,1,Winter,Conrad ,Hamilton,5.783825182329737
613655-97065c6cc1124db58dff4903ab403112,Marriott  - new york,1,1,2023-03-11 22:05:46.995,2023-03-12 11:00:00,64,12.9036125,64,1,Spring,Marriott ,New York,4.174387269895637
671151-b0089652773b4de0b013c9ab45950d70,Rosewood - winnipeg,5,1,2023-03-22 18:19:02.280,2023-03-27 11:00:00,128,112.6827,640,0,Spring,Rosewood,Winnipeg,6.46302945692067
508096-6e2c5a427a2e4bc59054a57f5c50b441,Hilton - fort worth,2,1,2023-06-02 17:57:38.925,2023-06-04 11:00:00,303,41.039187500000004,606,1,Summer,Hilton,Fort Worth,6.408528791059498
433905-5f6f24de6d7d4e27beb5945bcf29e740,NH Hotel  - philadelphia,14,2,2023-03-17 11:00:00.000,2023-03-31 11:00:00,140,336.0,3920,1,Spring,NH Hotel ,Philadelphia,8.27410200229233
528829-5f3144943ae64b62af046870eed0728b,Shangri-La - jacksonville,3,1,2023-07-11 11:00:00.000,2023-07-14 11:00:00,357,72.0,1071,0,Summer,Shangri-La,Jacksonville,6.977281341630747
563787-24971ea574ea4aa29ee3dcfca6115368,Radisson  - jacksonville,5,1,2023-02-19 16:49:18.120,2023-02-24 11:00:00,136,114.17830000000001,680,1,Winter,Radisson ,Jacksonville,6.523562306149512
498665-f9a48fc66c6f45b7932b51d30d8ebf4d,Radisson  - indianapolis,3,1,2023-05-22 17:32:29.265,2023-05-25 11:00:00,337,65.45853749999999,1011,0,Spring,Radisson ,Indianapolis,6.919683849847411
536387-4284f5bea2314c9992fb7cebb39da867,Aman Resorts - san diego,3,1,2023-01-21 19:27:54.450,2023-01-24 11:00:00,94,63.534875,282,1,Winter,Aman Resorts,San Diego,5.645446897643238
545634-8de572d96274422c8414e3265db4785c,Shangri-La - charlotte,2,1,2023-02-19 12:22:24.780,2023-02-21 11:00:00,154,46.62645,308,1,Winter,Shangri-La,Charlotte,5.733341276897746
531824-665d841957ba4273ab4a3d4dd76f2353,Banyan Tree  - toronto,1,2,2023-02-01 12:39:57.870,2023-02-02 11:00:00,123,22.333925,246,0,Winter,Banyan Tree ,Toronto,5.5093883366279774
514953-94a0570d32b2469ebd2822303190e0a9,Fairmont - houston,5,1,2023-05-29 12:16:38.325,2023-06-03 11:00:00,127,118.72268749999999,635,0,Spring,Fairmont,Houston,6.455198563340122
510108-46a59334eeb5496b92e84ff1c8fb1260,Marriott  - toronto,8,1,2023-02-02 12:43:24.555,2023-02-10 11:00:00,181,190.2765125,1448,0,Winter,Marriott ,Toronto,7.278628942320682
535625-70a106f66b294e6b88ef5ba7e83a04a9,Hyatt - philadelphia,4,1,2023-02-22 14:40:11.865,2023-02-26 11:00:00,38,92.3300375,152,0,Winter,Hyatt,Philadelphia,5.030437921392435
549482-f5e7931dd7b6460b90b89ea0aaabfc78,Marriott  - san diego,5,1,2023-07-25 15:22:29.910,2023-07-30 11:00:00,128,115.62502500000001,640,0,Summer,Marriott ,San Diego,6.46302945692067
515229-8097ca7389dc40e28fb3e4c91c5af20b,Extended Stay  - san antonio,4,2,2023-05-08 15:27:09.855,2023-05-12 11:00:00,108,91.5472625,864,0,Spring,Extended Stay ,San Antonio,6.762729506931879
560273-aac2174134814d8ca9aad611988bced2,Choice Hotels - chicago,3,1,2023-02-27 13:29:16.350,2023-03-02 11:00:00,77,69.512125,231,0,Winter,Choice Hotels,Chicago,5.44673737166631
536651-7ee2c81e2202482780ca6992309d26cf,Four Seasons - indianapolis,1,1,2023-02-23 17:37:12.900,2023-02-24 11:00:00,652,17.37975,652,0,Winter,Four Seasons,Indianapolis,6.481577129276431
475130-33ac0b9b521641cd8fee941d74e58bdc,Rosewood - los angeles,2,1,2023-06-22 21:31:32.970,2023-06-24 11:00:00,57,37.474175,114,0,Summer,Rosewood,Los Angeles,4.74493212836325
476535-716caae6bc59481e800e4c5ce113753e,Accor - edmonton,2,1,2023-02-08 17:02:41.955,2023-02-10 11:00:00,118,41.9550125,236,0,Winter,Accor,Edmonton,5.4680601411351315
524511-441ac11d48904117a82a4a6645c49564,Choice Hotels - toronto,4,1,2023-01-23 13:23:44.385,2023-01-27 11:00:00,451,93.6043375,1804,0,Winter,Choice Hotels,Toronto,7.498315870766981
528164-4aa056361c9d469eb6b29d19fd8ef43d,Best Western - jacksonville,7,1,2023-01-17 11:00:00.000,2023-01-24 11:00:00,121,168.0,847,0,Winter,Best Western,Jacksonville,6.742880635791903
632136-def0bb9a3f754427a423c1958699aceb,Accor - san antonio,1,1,2023-03-25 11:25:03.315,2023-03-26 11:00:00,81,23.5824125,81,1,Spring,Accor,San Antonio,4.406719247264253
570418-c432c9537c7c42469c3b63642ebfdaef,NH Hotel  - austin,4,1,2023-03-06 17:46:07.995,2023-03-10 11:00:00,122,89.2311125,488,0,Spring,NH Hotel ,Austin,6.192362489474872
526925-64bd146f328a4a22a71647b71dee74cd,Fairmont - san francisco,6,1,2023-04-26 11:00:00.000,2023-05-02 11:00:00,287,144.0,1722,0,Spring,Fairmont,San Francisco,7.45182223652793
506611-3328c33c587443c885e9dc899e73bb08,Choice Hotels - san antonio,1,1,2023-02-28 16:58:04.665,2023-03-01 11:00:00,248,18.0320375,248,0,Winter,Choice Hotels,San Antonio,5.517452896464707
585585-54e93fc390c545ad8b45ee0dd3763371,Hilton - san diego,9,1,2023-06-02 13:54:53.100,2023-06-11 11:00:00,272,213.08525,2448,1,Summer,Hilton,San Diego,7.803435056952168
539637-4396c72334364fe6a1874a9d27a34e1c,Conrad  - boston,3,1,2023-01-28 10:38:31.380,2023-01-31 11:00:00,351,72.35795,1053,1,Winter,Conrad ,Boston,6.960347729101308
520411-9ff95e3c351546f7babe277b1f01c02e,Conrad  - montreal,2,1,2023-02-19 10:05:43.980,2023-02-21 11:00:00,66,48.90445,132,1,Winter,Conrad ,Montreal,4.890349128221754
693765-694aff7c60664eb587f3e462584180f4,Choice Hotels - chicago,3,1,2023-04-06 10:27:17.775,2023-04-09 11:00:00,211,72.5450625,633,0,Spring,Choice Hotels,Chicago,6.452048954437226
521943-6b27af78d01242d2b9f5d6fc52d74000,Hyatt - seattle,2,1,2023-05-25 13:46:40.710,2023-05-27 11:00:00,160,45.222025,320,0,Spring,Hyatt,Seattle,5.771441123130016
645933-7ef37a7427714bd89bd4ba5917dc450d,Choice Hotels - philadelphia,6,1,2023-03-21 13:49:08.265,2023-03-27 11:00:00,142,141.1810375,852,0,Spring,Choice Hotels,Philadelphia,6.748759547491679
517370-dd3549b50ed24e15b63f334a9eed9d5a,Banyan Tree  - vancouver,3,1,2023-06-08 17:53:40.515,2023-06-11 11:00:00,116,65.1054125,348,0,Summer,Banyan Tree ,Vancouver,5.855071922202427
554175-c078f7b1c77d4596b4737fcf52b297bd,Hilton - toronto,3,1,2023-06-05 11:57:01.260,2023-06-08 11:00:00,126,71.04965,378,0,Summer,Hilton,Toronto,5.937536205082426
567849-26d515c4f7ff44d1b09e623118788a38,Choice Hotels - san diego,2,1,2023-03-31 22:31:38.775,2023-04-02 11:00:00,247,36.4725625,494,1,Spring,Choice Hotels,San Diego,6.20455776256869
523877-f9cedc40332e4acb885a2a181d58dbed,Aman Resorts - quebec,1,1,2023-02-12 15:12:01.215,2023-02-13 11:00:00,427,19.7996625,427,1,Winter,Aman Resorts,Quebec,6.059123195581797
494294-8871c4e8b6e04225b1885d0ef8eb5564,Crowne Plaza - calgary,4,1,2023-07-26 17:57:15.930,2023-07-30 11:00:00,209,89.045575,836,0,Summer,Crowne Plaza,Calgary,6.729824070489475
518219-73beea5601fe4540b1cfd4f687d7f5e7,Accor - seattle,4,1,2023-07-06 14:03:13.185,2023-07-10 11:00:00,108,92.9463375,432,0,Summer,Accor,Seattle,6.07073772800249
557963-6beab9dd45a54f43b13f3bd7c7a8b4be,Conrad  - munich,15,1,2024-03-08 03:38:23.595,2024-03-23 11:00:00,240,367.3601125,3600,1,Spring,Conrad ,Munich,8.188966863648876
550110-1e9c59fc2d634b91a0b3e440542cf8c9,Accor - montreal,8,1,2023-05-03 16:58:25.680,2023-05-11 11:00:00,194,186.0262,1552,0,Spring,Accor,Montreal,7.347943823148687
547559-d0a04060e65a494298f5dc207fb03f01,Fairmont - new york,4,1,2023-03-17 09:27:28.665,2023-03-21 11:00:00,118,97.5420375,472,1,Spring,Fairmont,New York,6.159095388491933
567195-621d7f83034c48dea7a2107248da2ade,NH Hotel  - chicago,6,1,2023-03-09 11:00:00.000,2023-03-15 11:00:00,109,144.0,654,0,Spring,NH Hotel ,Chicago,6.484635235635252
486366-e8c7a194419749eeb169fa745d8a78ca,Hyatt - boston,4,1,2023-06-23 11:00:00.000,2023-06-27 11:00:00,152,96.0,608,1,Summer,Hyatt,Boston,6.411818267709897
528690-ece323bb9df5451bb88fde44c6e02722,Starwood  - detroit,0,3,2023-01-25 09:29:54.375,2023-01-25 11:00:00,72,1.5015625,0,0,Winter,Starwood ,Detroit,0.0
546509-808b6ec87c514dd49e929d22c9deed2b,Wyndham - san antonio,2,1,2023-07-19 16:25:03.315,2023-07-21 11:00:00,50,42.5824125,100,0,Summer,Wyndham,San Antonio,4.61512051684126
560991-e9279837813d4a4aa36af1e2902e7f01,Marriott  - tucson,3,1,2023-05-18 18:08:39.435,2023-05-21 11:00:00,126,64.8557125,378,0,Spring,Marriott ,Tucson,5.937536205082426
594914-ae0f622945544392b741adaddad3bc08,Conrad  - nashville,7,1,2023-04-03 11:43:16.725,2023-04-10 11:00:00,198,167.27868750000002,1386,0,Spring,Conrad ,Nashville,7.234898420314831
387783-65870a69863c442e98a6d964e379c5b0,Starwood  - dallas,0,1,2023-01-30 11:56:49.830,2023-01-30 11:00:00,149,-0.947175,0,0,Winter,Starwood ,Dallas,0.0
547617-e9859e085ad5418783e635271a50fe87,Best Western - houston,8,1,2023-04-04 11:00:00.000,2023-04-12 11:00:00,125,192.0,1000,0,Spring,Best Western,Houston,6.90875477931522
554885-ad3c28eef09f47e7bb2552fb31ffbf28,Four Seasons - san diego,6,1,2023-06-14 10:34:27.615,2023-06-20 11:00:00,273,144.42566250000002,1638,0,Summer,Four Seasons,San Diego,7.40184157874383
538279-5e667b0c8e4d4c708c7e8f52aab37f0e,Wyndham - edmonton,7,1,2023-04-30 17:19:42.690,2023-05-07 11:00:00,166,161.67147500000002,1162,1,Spring,Wyndham,Edmonton,7.0587581525186645
593786-16755c1cca5143f9b67a996b0268f5a8,NH Hotel  - los angeles,9,1,2023-04-27 17:10:34.590,2023-05-06 11:00:00,77,209.823725,693,0,Spring,NH Hotel ,Los Angeles,6.542471960506805
606862-463bc95797ee4e49bd27ed13f590e594,Fairmont - dallas,6,1,2023-03-27 12:04:50.430,2023-04-02 11:00:00,140,142.91932500000001,840,0,Spring,Fairmont,Dallas,6.734591659972948
577930-88796167c353456f89493634b5b82d78,Best Western - new york,4,1,2023-02-16 09:58:37.965,2023-02-20 11:00:00,197,97.02278749999999,788,0,Winter,Best Western,New York,6.670766320845874
523030-0427f72500d34e61b95d59c44a57fbc4,Starwood  - milwaukee,1,1,2023-01-17 13:18:36.810,2023-01-18 11:00:00,38,21.689775,38,0,Winter,Starwood ,Milwaukee,3.6635616461296463
532742-1e82763ce1d64938a531e5fe6d3b1d7a,Crowne Plaza - indianapolis,3,1,2023-01-24 19:20:02.715,2023-01-27 11:00:00,163,63.6659125,489,0,Winter,Crowne Plaza,Indianapolis,6.194405391104672
664663-99dcdc27461f44689424f8a44f23c83a,Extended Stay  - milwaukee,2,1,2023-03-23 09:08:04.380,2023-03-25 11:00:00,154,49.865449999999996,308,0,Spring,Extended Stay ,Milwaukee,5.733341276897746
530649-99b366cb77a74e9cb0d048ae1a0b1639,Radisson  - new york,0,2,2023-04-05 10:11:16.215,2023-04-05 11:00:00,75,0.8121625,0,0,Spring,Radisson ,New York,0.0
608820-2f17c16a8f4d4203a800700d4f280855,Shangri-La - new york,1,2,2023-02-22 11:00:00.000,2023-02-23 11:00:00,157,24.0,314,0,Winter,Shangri-La,New York,5.752572638825633
552763-482ff48417e841a88562d1d51130a48e,Extended Stay  - new york,2,1,2023-02-02 16:18:59.130,2023-02-04 11:00:00,77,42.683575,154,0,Winter,Extended Stay ,New York,5.043425116919247
543237-043b674f774a4a63a9a1a9cecc9a05cd,Rosewood - dallas,0,2,2023-04-19 11:18:30.420,2023-04-19 11:00:00,84,-0.30845,0,0,Spring,Rosewood,Dallas,0.0
512976-ba7a3e869a9a4cc2ab25e21090f9d213,Starwood  - boston,5,2,2023-01-23 11:00:00.000,2023-01-28 11:00:00,233,120.0,2330,0,Winter,Starwood ,Boston,7.754052639035757
515058-c12b689e591f45a088441b8730f5a3db,Rosewood - fort worth,1,1,2023-03-12 19:50:57.390,2023-03-13 11:00:00,99,15.150725,99,1,Spring,Rosewood,Fort Worth,4.605170185988092
229330-b73ffe29221b40a086cd0107f85eac2b,Extended Stay  - san antonio,2,1,2023-02-26 18:29:05.640,2023-02-28 11:00:00,229,40.5151,458,1,Winter,Extended Stay ,San Antonio,6.129050210060545
545226-e4bc5a37f99d4406a073bccc897b64b0,Extended Stay  - san antonio,2,1,2023-01-29 12:10:05.205,2023-01-31 11:00:00,240,46.8318875,480,1,Winter,Extended Stay ,San Antonio,6.175867270105761
432637-4e4272731eaf464496275fd6b9b1e6ee,Starwood  - portland,2,1,2023-01-18 16:26:47.355,2023-01-20 11:00:00,158,42.5535125,316,0,Winter,Starwood ,Portland,5.75890177387728
560468-c39a23ec42504998b76d3a5d2b297824,Radisson  - quebec,5,1,2023-02-15 15:53:50.640,2023-02-20 11:00:00,213,115.1026,1065,0,Winter,Radisson ,Quebec,6.97166860472579
543778-293af082b9f846c2badcffb55bd5fa44,Wyndham - san francisco,7,1,2023-01-27 11:00:00.000,2023-02-03 11:00:00,79,168.0,553,1,Winter,Wyndham,San Francisco,6.317164686747284
700237-afdea5f7b20e4c30b9f6469996185fe6,Choice Hotels - new york,4,1,2023-04-08 13:31:38.010,2023-04-12 11:00:00,195,93.472775,780,1,Spring,Choice Hotels,New York,6.660575149839686
531511-dfb9b087b99943618f663dd3c8bd1e9b,Marriott  - san diego,1,1,2023-02-07 18:29:13.290,2023-02-08 11:00:00,126,16.512975,126,0,Winter,Marriott ,San Diego,4.844187086458591
522639-bcbb684256674caf95582c1e20860195,Best Western - los angeles,8,1,2023-06-22 12:30:52.155,2023-06-30 11:00:00,315,190.4855125,2520,0,Summer,Best Western,Los Angeles,7.83241092718792
525175-f27c49e28a614accac9258bced37aa97,Hyatt - edmonton,3,2,2023-03-13 11:00:00.000,2023-03-16 11:00:00,203,72.0,1218,0,Spring,Hyatt,Edmonton,7.105786129481271
552348-8d1fbb674c8e40e89c95a3f305a2dcc7,Radisson  - denver,2,1,2023-02-21 17:13:42.960,2023-02-23 11:00:00,422,41.7714,844,0,Winter,Radisson ,Denver,6.739336627357174
663376-46af43d271934e719e0a95c74692c14c,Marriott  - columbus,0,1,2023-06-14 11:00:27.360,2023-06-14 11:00:00,144,-0.0076,0,0,Summer,Marriott ,Columbus,0.0
679611-0515fd88ad8945979c75e9f96c9e0774,Aman Resorts - boston,3,1,2023-04-18 15:52:24.600,2023-04-21 11:00:00,102,67.1265,306,0,Spring,Aman Resorts,Boston,5.726847747587197
629812-553e4d6f84454beb9186c0ac4804e5f8,Aman Resorts - miami,8,1,2023-11-13 13:34:13.575,2023-11-21 11:00:00,426,189.4295625,3408,0,Autumn,Aman Resorts,Miami,8.134174272137903
483928-857d42155c744f57bd68453d2a35dd51,Banyan Tree  - fresno,1,1,2023-02-16 18:57:17.775,2023-02-17 11:00:00,43,16.0450625,43,0,Winter,Banyan Tree ,Fresno,3.784189633918261
515398-2fe09758a85d42b396a6f8e9950fa949,Radisson  - washington,2,1,2023-01-25 09:25:51.465,2023-01-27 11:00:00,89,49.5690375,178,0,Winter,Radisson ,Washington,5.187385805840755
610144-96021d01462845bb9395c919fa4586f0,Choice Hotels - milwaukee,1,1,2023-04-06 16:31:32.970,2023-04-07 11:00:00,212,18.474175,212,0,Spring,Choice Hotels,Milwaukee,5.3612921657094255
502847-a37c4fa0ec9c46829e21fbd2210099fd,Rosewood - milwaukee,1,1,2023-06-16 09:14:30.210,2023-06-17 11:00:00,46,25.758274999999998,46,1,Summer,Rosewood,Milwaukee,3.8501476017100584
600561-ecf7faf39fc349a5b784567fc7d00a1a,Four Seasons - washington,2,1,2023-05-20 16:58:18.480,2023-05-22 11:00:00,165,42.0282,330,1,Spring,Four Seasons,Washington,5.802118375377063
518743-065224f224d94cb39bbfd7a7f44d8d71,Fairmont - indianapolis,4,1,2023-02-10 19:00:09.585,2023-02-14 11:00:00,103,87.9973375,412,1,Winter,Fairmont,Indianapolis,6.023447592961033
693765-27cf9cdc3f43450f8a607c839bb34160,Shangri-La - boston,0,1,2023-07-08 11:22:14.970,2023-07-08 11:00:00,74,-0.370825,0,1,Summer,Shangri-La,Boston,0.0
565109-e5dc4293ba2a440184e7e2ddd9e1d80d,NH Hotel  - vancouver,4,1,2023-04-03 12:30:47.790,2023-04-07 11:00:00,330,94.486725,1320,0,Spring,NH Hotel ,Vancouver,7.186144304522325
471186-766ad50cbeba4f4491a7cf7c0b925155,Extended Stay  - dallas,1,1,2023-03-05 17:30:05.490,2023-03-06 11:00:00,36,17.498475,36,1,Spring,Extended Stay ,Dallas,3.6109179126442243
513031-bd265a2b6dc34427941ea99686700107,NH Hotel  - montreal,7,2,2023-07-16 11:00:00.000,2023-07-23 11:00:00,199,168.0,2786,1,Summer,NH Hotel ,Montreal,7.932721027481948
514215-c6d0449c4efe42fc928b1b066f57a476,Shangri-La - edmonton,2,1,2023-02-02 11:11:35.790,2023-02-04 11:00:00,408,47.806725,816,0,Winter,Shangri-La,Edmonton,6.705639094860003
641364-8785fedec1f041a088763151a2be3f30,InterContinental  - chicago,2,1,2023-04-27 12:01:54.030,2023-04-29 11:00:00,72,46.968325,144,0,Spring,InterContinental ,Chicago,4.976733742420574
496016-d8cfe450a3c24e8c93ee42384d9f6ed3,Extended Stay  - houston,1,1,2023-02-14 12:51:43.200,2023-02-15 11:00:00,96,22.138,96,0,Winter,Extended Stay ,Houston,4.574710978503383
573189-5b6fd62134294904ad1b3db3cfe7ccd0,Marriott  - toronto,1,1,2023-02-14 17:21:37.395,2023-02-15 11:00:00,96,17.639612500000002,96,0,Winter,Marriott ,Toronto,4.574710978503383
535136-1dfd9807f95e49d380c12e1e6356da7d,InterContinental  - indianapolis,2,1,2023-04-08 16:20:02.715,2023-04-10 11:00:00,155,42.6659125,310,1,Spring,InterContinental ,Indianapolis,5.739792912179234
540733-9b5d6d9f8ea041519fbb9679dc14a9c7,Hyatt - new york,3,1,2023-02-08 14:42:03.690,2023-02-11 11:00:00,264,68.298975,792,0,Winter,Hyatt,New York,6.675823221634848
569180-535908360b90474eb95788f9bb224ddb,Radisson  - calgary,7,1,2023-02-26 11:00:00.000,2023-03-05 11:00:00,303,168.0,2121,1,Winter,Radisson ,Calgary,7.660114319173928
594188-88d3a4077b65456180eb595d6f0914bf,Aman Resorts - fresno,3,1,2023-03-02 09:18:23.355,2023-03-05 11:00:00,54,73.69351250000001,162,0,Spring,Aman Resorts,Fresno,5.093750200806762
516456-c3857bb7e89a4a4e83d29f50c70ea3e3,Conrad  - toronto,1,1,2023-02-27 12:34:46.875,2023-02-28 11:00:00,102,22.4203125,102,0,Winter,Conrad ,Toronto,4.634728988229636
570162-acb63771f1744435aed292c44a676983,Extended Stay  - toronto,2,2,2023-02-19 13:19:34.815,2023-02-21 11:00:00,151,45.6736625,604,1,Winter,Extended Stay ,Toronto,6.405228458030842
495273-f655aef18bfd4c64aefd2783812440c0,Extended Stay  - ottawa,8,1,2023-06-01 11:00:00.000,2023-06-09 11:00:00,150,192.0,1200,0,Summer,Extended Stay ,Ottawa,7.0909098220799835
530906-ca0d8f3101334819893f5b32e8ea85d8,Conrad  - ottawa,3,1,2023-04-08 16:26:23.190,2023-04-11 11:00:00,290,66.560225,870,1,Spring,Conrad ,Ottawa,6.769641976852503
606283-03efa3c96c9c457eb5f24f8e30ec1bde,Hilton - montreal,1,1,2023-03-17 14:54:10.395,2023-03-18 11:00:00,72,20.097112499999998,72,1,Spring,Hilton,Montreal,4.290459441148391
532432-79b64d291a1740fdabb31e3a37ebdc65,Best Western - vancouver,13,1,2023-01-23 11:00:00.000,2023-02-05 11:00:00,151,312.0,1963,0,Winter,Best Western,Vancouver,7.582738488914411
643645-78fc3289ae1d4f26ad20967ae7567521,InterContinental  - san diego,3,1,2023-03-19 20:54:53.100,2023-03-22 11:00:00,42,62.085249999999995,126,1,Spring,InterContinental ,San Diego,4.844187086458591
532912-9dc57e3ded9644aa9573445e7dd83b9c,InterContinental  - san diego,8,1,2023-01-20 21:54:53.100,2023-01-28 11:00:00,66,181.08525,528,1,Winter,InterContinental ,San Diego,6.270988431858299
521282-4dc0a8c6a7e342e3ac2be30db76bb9b1,Conrad  - calgary,5,1,2023-04-02 12:21:57.960,2023-04-07 11:00:00,112,118.6339,560,1,Spring,Conrad ,Calgary,6.329720905522696
596361-499c10ef1e85459888c068749b533258,Accor - san antonio,12,2,2023-03-07 11:00:00.000,2023-03-19 11:00:00,80,288.0,1920,0,Spring,Accor,San Antonio,7.560601162768557
545518-0632c2bd47d04a6eaa2ee3657fe7b018,Hilton - fresno,5,1,2023-03-17 14:24:36.315,2023-03-22 11:00:00,211,116.5899125,1055,1,Spring,Hilton,Fresno,6.962243464266207
518092-47b9a15a46df4ddfb685c1d6237167b5,Accor - houston,3,1,2023-01-21 11:51:43.200,2023-01-24 11:00:00,254,71.13799999999999,762,1,Winter,Accor,Houston,6.637258031284457
538691-8a2817e0a2374480a91000fd14989642,Banyan Tree  - dallas,2,2,2023-04-25 11:00:00.000,2023-04-27 11:00:00,300,48.0,1200,0,Spring,Banyan Tree ,Dallas,7.0909098220799835
542270-3e1246eef65149108256c231eca7ccd6,InterContinental  - louisville,3,3,2023-05-20 10:09:56.475,2023-05-23 11:00:00,145,72.83431250000001,1305,1,Spring,InterContinental ,Louisville,7.174724309836376
562529-1369c807efbc443f9f3d47e33bf7b42e,Crowne Plaza - winnipeg,4,1,2023-02-22 15:02:07.170,2023-02-26 11:00:00,118,91.964675,472,0,Winter,Crowne Plaza,Winnipeg,6.159095388491933
476665-ea29bc1e6c904d5eb6a6a512165400be,Starwood  - indianapolis,2,1,2023-06-13 09:30:29.880,2023-06-15 11:00:00,50,49.4917,100,0,Summer,Starwood ,Indianapolis,4.61512051684126
521000-f40d5d2a74f345d8944008bec1fd02b8,Rosewood - indianapolis,1,1,2023-02-14 11:51:36.090,2023-02-15 11:00:00,64,23.139975,64,0,Winter,Rosewood,Indianapolis,4.174387269895637
520844-049a413354ad4e9bac837163f3beb204,Four Seasons - jacksonville,8,1,2023-02-11 11:00:00.000,2023-02-19 11:00:00,255,192.0,2040,1,Winter,Four Seasons,Jacksonville,7.621195162809845
512204-29d8a38018f74549ab0c440904c1c473,Best Western - memphis,1,1,2023-01-24 11:09:38.160,2023-01-25 11:00:00,242,23.839399999999998,242,0,Winter,Best Western,Memphis,5.493061443340548
595087-3549c507f0b640e1a12eff2d28b9d7af,Fairmont - memphis,5,1,2023-04-23 17:14:58.650,2023-04-28 11:00:00,267,113.75037499999999,1335,1,Spring,Fairmont,Memphis,7.197435354096591
548032-4278fb6e313a4e3f902eac89fc33076f,Fairmont - san francisco,2,1,2023-03-30 12:42:18.135,2023-04-01 11:00:00,194,46.2949625,388,0,Spring,Fairmont,San Francisco,5.963579343618446
524365-1e7eb4c9a86e40aabd7184c4e6c72c3a,Conrad  - houston,1,1,2023-03-07 11:06:31.050,2023-03-08 11:00:00,184,23.891375,184,0,Spring,Conrad ,Houston,5.220355825078325
610306-d44c3a6b9030430d95590bd9220693f9,Best Western - edmonton,2,1,2023-03-03 13:04:33.060,2023-03-05 11:00:00,196,45.92415,392,1,Spring,Best Western,Edmonton,5.973809611869261
512078-a401bceb9a34464292e1270a46cbe8b2,Starwood  - los angeles,0,1,2023-05-24 09:04:21.000,2023-05-24 11:00:00,214,1.9275,0,0,Spring,Starwood ,Los Angeles,0.0
519626-662cd45f11f94aecb05e4d1d75783bbe,Extended Stay  - new york,2,1,2023-01-21 09:51:09.945,2023-01-23 11:00:00,114,49.147237499999996,228,1,Winter,Extended Stay ,New York,5.43372200355424
118043-3148ad84821c481f81764ed8643adbbf,Fairmont - new york,8,1,2023-07-19 11:00:00.000,2023-07-27 11:00:00,177,192.0,1416,0,Summer,Fairmont,New York,7.256297239690681
611839-93feffd7eed24658bb1307239ead4879,Choice Hotels - new york,5,1,2023-06-10 18:13:57.315,2023-06-15 11:00:00,193,112.7674125,965,1,Summer,Choice Hotels,New York,6.873163834212518
514076-d7d2c54580fe48da96aefae7e54c24ca,Best Western - new york,20,3,2023-06-06 11:00:00.000,2023-06-26 11:00:00,88,480.0,5280,0,Summer,Best Western,New York,8.571870752706934
